Agency,Time,dist_volume,delta,pct_change
"Grace Fellowship Church, INC",2023-01,4291.0,-5718.0,-0.5712858427415326
"Grace Fellowship Church, INC",2023-02,9930.0,5639.0,1.3141458867396878
"Grace Fellowship Church, INC",2023-03,8802.0,-1128.0,-0.113595166163142
"Grace Fellowship Church, INC",2023-04,8376.0,-426.0,-0.04839809134287662
"Grace Fellowship Church, INC",2023-05,7100.0,-1276.0,-0.15234001910219674
"Grace Fellowship Church, INC",2023-06,11578.0,4478.0,0.6307042253521127
"Grace Fellowship Church, INC",2023-07,11293.0,-285.0,-0.024615650371394023
"Grace Fellowship Church, INC",2023-08,13465.0,2172.0,0.1923315328079341
"Grace Fellowship Church, INC",2023-09,10706.0,-2759.0,-0.20490159673226885
"Grace Fellowship Church, INC",2023-10,11712.0,1006.0,0.09396600037362227
"Grace Fellowship Church, INC",2023-11,11642.0,-70.0,-0.005976775956284153
"Grace Fellowship Church, INC",2023-12,10142.0,-1500.0,-0.12884384126438755
"Grace Fellowship Church, INC",2024-01,11793.0,1651.0,0.16278840465391442
"Grace Fellowship Church, INC",2024-02,12291.0,498.0,0.042228440600356146
"Grace Fellowship Church, INC",2024-03,10419.0,-1872.0,-0.1523065657798389
"Grace Fellowship Church, INC",2024-04,12008.0,1589.0,0.15250983779633362
"Grace Fellowship Church, INC",2024-05,12169.0,161.0,0.013407728181212525
"Grace Fellowship Church, INC",2024-06,12050.0,-119.0,-0.009778946503410305
"Grace Fellowship Church, INC",2024-07,10274.0,-1776.0,-0.14738589211618258
"Grace Fellowship Church, INC",2024-08,12257.0,1983.0,0.19301148530270587
"Grace Fellowship Church, INC",2024-09,0.0,-12257.0,-1.0
"Grace Fellowship Church, INC",2024-10,11815.0,11815.0,inf
"Grace Fellowship Church, INC",2024-11,10452.0,-1363.0,-0.11536182818451121
"Grace Fellowship Church, INC",2024-12,12726.0,2274.0,0.21756601607347875
"Grace Fellowship Church, INC",2025-01,12197.0,-529.0,-0.04156844255854157
"Grace Fellowship Church, INC",2025-02,10755.0,-1442.0,-0.1182257932278429
"Grace Fellowship Church, INC",2025-03,11444.0,689.0,0.06406322640632264
"Grace Fellowship Church, INC",2025-04,2654.0,-8790.0,-0.7680880810905278
"Grace Fellowship Church, INC",2025-05,11452.0,8798.0,3.314996232102487
"Grace Fellowship Church, INC",2025-06,9464.0,-1988.0,-0.17359413202933985
Living Word Baptist Church,2022-07,6317.0,0.0,
Living Word Baptist Church,2022-08,8814.0,2497.0,0.3952825708405889
Living Word Baptist Church,2022-09,5900.0,-2914.0,-0.3306103925572952
Living Word Baptist Church,2022-10,9102.0,3202.0,0.5427118644067797
Living Word Baptist Church,2022-11,10036.0,934.0,0.1026148099318831
Living Word Baptist Church,2022-12,8659.0,-1377.0,-0.13720605819051415
Living Word Baptist Church,2023-01,6999.0,-1660.0,-0.19170804942834047
Living Word Baptist Church,2023-02,9822.0,2823.0,0.4033433347621089
Living Word Baptist Church,2023-03,7197.0,-2625.0,-0.2672571777642028
Living Word Baptist Church,2023-04,13042.0,5845.0,0.8121439488675837
Living Word Baptist Church,2023-05,7391.0,-5651.0,-0.4332924398098451
Living Word Baptist Church,2023-06,10882.0,3491.0,0.4723312136382086
Living Word Baptist Church,2023-07,15011.0,4129.0,0.37943392758684064
Living Word Baptist Church,2023-08,12173.0,-2838.0,-0.1890613550063287
Living Word Baptist Church,2023-09,13160.0,987.0,0.08108108108108109
Living Word Baptist Church,2023-10,11741.0,-1419.0,-0.10782674772036474
Living Word Baptist Church,2023-11,11961.0,220.0,0.018737756579507707
Living Word Baptist Church,2023-12,11855.0,-106.0,-0.008862135272970487
Living Word Baptist Church,2024-01,11539.0,-316.0,-0.026655419654154366
Living Word Baptist Church,2024-02,10564.0,-975.0,-0.0844960568506803
Living Word Baptist Church,2024-03,11807.0,1243.0,0.11766376372586142
Living Word Baptist Church,2024-04,14732.0,2925.0,0.2477343948505124
Living Word Baptist Church,2024-05,12078.0,-2654.0,-0.18015204995927234
Living Word Baptist Church,2024-06,11145.0,-933.0,-0.07724788872329856
Living Word Baptist Church,2024-07,9209.0,-1936.0,-0.1737101839389861
Living Word Baptist Church,2024-08,12537.0,3328.0,0.3613856010424585
Living Word Baptist Church,2024-09,12671.0,134.0,0.010688362447156418
Living Word Baptist Church,2024-10,12028.0,-643.0,-0.050745797490332256
Living Word Baptist Church,2024-11,12649.0,621.0,0.05162953109411374
Living Word Baptist Church,2024-12,12114.0,-535.0,-0.04229583366274014
Living Word Baptist Church,2025-01,12255.0,141.0,0.011639425458147598
Living Word Baptist Church,2025-02,11811.0,-444.0,-0.03623011015911873
Living Word Baptist Church,2025-03,11248.0,-563.0,-0.04766742866819067
Living Word Baptist Church,2025-04,11728.0,480.0,0.04267425320056899
Living Word Baptist Church,2025-05,11575.0,-153.0,-0.013045702592087313
Living Word Baptist Church,2025-06,11110.0,-465.0,-0.04017278617710583
Oconee County Senior Center,2022-07,1272.0,0.0,
Oconee County Senior Center,2022-08,651.0,-621.0,-0.4882075471698113
Oconee County Senior Center,2022-09,265.0,-386.0,-0.5929339477726574
Oconee County Senior Center,2022-10,603.0,338.0,1.2754716981132075
Oconee County Senior Center,2022-11,510.0,-93.0,-0.15422885572139303
Oconee County Senior Center,2022-12,514.0,4.0,0.00784313725490196
Oconee County Senior Center,2023-01,345.0,-169.0,-0.32879377431906615
