Agency,Time,dist_volume,delta,pct_change
Demorest Baptist Church,2024-04,27960.0,27960.0,inf
Demorest Baptist Church,2024-05,0.0,-27960.0,-1.0
Demorest Baptist Church,2024-06 to 2025-06,0.0,0.0,0.0
First Presbyterian Church of Cornelia,2022-07,8000.0,0.0,0.0
First Presbyterian Church of Cornelia,2022-08,6000.0,-2000.0,-0.25
First Presbyterian Church of Cornelia,2022-09,8400.0,2400.0,0.4
First Presbyterian Church of Cornelia,2022-10,8000.0,-400.0,-0.048
First Presbyterian Church of Cornelia,2022-11,8760.0,760.0,0.095
First Presbyterian Church of Cornelia,2022-12,7000.0,-1760.0,-0.201
First Presbyterian Church of Cornelia,2023-01,8500.0,1500.0,0.214
First Presbyterian Church of Cornelia,2023-02,8200.0,-300.0,-0.035
First Presbyterian Church of Cornelia,2023-03,12865.0,4665.0,0.569
First Presbyterian Church of Cornelia,2023-04,0.0,-12865.0,-1.0
First Presbyterian Church of Cornelia,2023-05,8000.0,8000.0,inf
First Presbyterian Church of Cornelia,2023-06,6840.0,-1160.0,-0.145
First Presbyterian Church of Cornelia,2023-07,8172.0,1332.0,0.195
First Presbyterian Church of Cornelia,2023-08,9000.0,828.0,0.101
First Presbyterian Church of Cornelia,2023-09,8000.0,-1000.0,-0.111
First Presbyterian Church of Cornelia,2023-10,6500.0,-1500.0,-0.188
First Presbyterian Church of Cornelia,2023-11,9300.0,2800.0,0.431
First Presbyterian Church of Cornelia,2023-12,8410.0,-890.0,-0.096
First Presbyterian Church of Cornelia,2024-01,16765.0,8355.0,0.993
First Presbyterian Church of Cornelia,2024-02,7707.0,-9058.0,-0.54
First Presbyterian Church of Cornelia,2024-03,0.0,-7707.0,-1.0
First Presbyterian Church of Cornelia,2024-04,8418.0,8418.0,inf
First Presbyterian Church of Cornelia,2024-05,15697.0,7279.0,0.865
First Presbyterian Church of Cornelia,2024-06,0.0,-15697.0,-1.0
First Presbyterian Church of Cornelia,2024-07,14646.0,14646.0,inf
First Presbyterian Church of Cornelia,2024-08,0.0,-14646.0,-1.0
First Presbyterian Church of Cornelia,2024-09,7425.0,7425.0,inf
First Presbyterian Church of Cornelia,2024-10,7703.0,278.0,0.037
First Presbyterian Church of Cornelia,2024-11,8000.0,297.0,0.039
First Presbyterian Church of Cornelia,2024-12,9600.0,1600.0,0.2
First Presbyterian Church of Cornelia,2025-01,15277.0,5677.0,0.591
First Presbyterian Church of Cornelia,2025-02,8658.0,-6619.0,-0.433
First Presbyterian Church of Cornelia,2025-03,0.0,-8658.0,-1.0
First Presbyterian Church of Cornelia,2025-04,8992.0,8992.0,inf
First Presbyterian Church of Cornelia,2025-05,7497.0,-1495.0,-0.166
First Presbyterian Church of Cornelia,2025-06,9191.0,1694.0,0.226
First Presbyterian of Cornelia F2K,2022-07 to 2024-11,0.0,0.0,0.0
First Presbyterian of Cornelia F2K,2024-12,2291.0,2291.0,inf
First Presbyterian of Cornelia F2K,2025-01,493.0,-1798.0,-0.785
First Presbyterian of Cornelia F2K,2025-02,0.0,-493.0,-1.0
First Presbyterian of Cornelia F2K,2025-03 to 2025-06,0.0,0.0,0.0
First Presbyterian of Cornelia-Piedmont University,2022-07 to 2024-12,0.0,0.0,0.0
First Presbyterian of Cornelia-Piedmont University,2025-01,740.0,740.0,inf
First Presbyterian of Cornelia-Piedmont University,2025-02,1077.0,337.0,0.455
First Presbyterian of Cornelia-Piedmont University,2025-03,517.0,-560.0,-0.52
First Presbyterian of Cornelia-Piedmont University,2025-04,2414.0,1897.0,3.669
First Presbyterian of Cornelia-Piedmont University,2025-05,498.0,-1916.0,-0.794
First Presbyterian of Cornelia-Piedmont University,2025-06,1469.0,971.0,1.95
Food 2 Kids Habersham County,2022-07 to 2022-08,0.0,0.0,0.0
Food 2 Kids Habersham County,2022-09,1353.0,1353.0,inf
Food 2 Kids Habersham County,2022-10,7664.0,6311.0,4.664
Food 2 Kids Habersham County,2022-11,6299.0,-1365.0,-0.178
Food 2 Kids Habersham County,2022-12,7865.0,1566.0,0.249
Food 2 Kids Habersham County,2023-01,4700.0,-3165.0,-0.402
Food 2 Kids Habersham County,2023-02,6253.0,1553.0,0.33
Food 2 Kids Habersham County,2023-03,6246.0,-7.0,-0.001
Food 2 Kids Habersham County,2023-04,9295.0,3049.0,0.488
Food 2 Kids Habersham County,2023-05,4642.0,-4653.0,-0.501
Food 2 Kids Habersham County,2023-06,6332.0,1690.0,0.364
Food 2 Kids Habersham County,2023-07,0.0,-6332.0,-1.0
Food 2 Kids Habersham County,2023-08,2588.0,2588.0,inf
Food 2 Kids Habersham County,2023-09,0.0,-2588.0,-1.0
Food 2 Kids Habersham County,2023-10 to 2025-06,0.0,0.0,0.0
Glade Creek Baptist Church,2022-07,0.0,0.0,0.0
Glade Creek Baptist Church,2022-08,790.0,790.0,inf
Glade Creek Baptist Church,2022-09,0.0,-790.0,-1.0
Glade Creek Baptist Church,2022-10,3411.0,3411.0,inf
Glade Creek Baptist Church,2022-11,0.0,-3411.0,-1.0
Glade Creek Baptist Church,2022-12,895.0,895.0,inf
Glade Creek Baptist Church,2023-01,2793.0,1898.0,2.121
Glade Creek Baptist Church,2023-02,1161.0,-1632.0,-0.584
Glade Creek Baptist Church,2023-03,791.0,-370.0,-0.319
Glade Creek Baptist Church,2023-04,0.0,-791.0,-1.0
Glade Creek Baptist Church,2023-05,2007.0,2007.0,inf
Glade Creek Baptist Church,2023-06,0.0,-2007.0,-1.0
Glade Creek Baptist Church,2023-07,1786.0,1786.0,inf
Glade Creek Baptist Church,2023-08,1118.0,-668.0,-0.374
Glade Creek Baptist Church,2023-09,1819.0,701.0,0.627
Glade Creek Baptist Church,2023-10,0.0,-1819.0,-1.0
Glade Creek Baptist Church,2023-11,2391.0,2391.0,inf
Glade Creek Baptist Church,2023-12,0.0,-2391.0,-1.0
Glade Creek Baptist Church,2024-01,1165.0,1165.0,inf
Glade Creek Baptist Church,2024-02,1596.0,431.0,0.37
Glade Creek Baptist Church,2024-03,1949.0,353.0,0.221
Glade Creek Baptist Church,2024-04,2186.0,237.0,0.122
Glade Creek Baptist Church,2024-05,3074.0,888.0,0.406
Glade Creek Baptist Church,2024-06,0.0,-3074.0,-1.0
Glade Creek Baptist Church,2024-07,2487.0,2487.0,inf
Glade Creek Baptist Church,2024-08,0.0,-2487.0,-1.0
Glade Creek Baptist Church,2024-09,2811.0,2811.0,inf
Glade Creek Baptist Church,2024-10,0.0,-2811.0,-1.0
Glade Creek Baptist Church,2024-11,2335.0,2335.0,inf
Glade Creek Baptist Church,2024-12,2324.0,-11.0,-0.005
Glade Creek Baptist Church,2025-01,0.0,-2324.0,-1.0
Glade Creek Baptist Church,2025-02,3229.0,3229.0,inf
Glade Creek Baptist Church,2025-03,0.0,-3229.0,-1.0
Glade Creek Baptist Church,2025-04,3676.0,3676.0,inf
