Agency,Time,dist_volume,delta,pct_change
Athens Community Council on Aging,2023-10,4207.0,3537.0,5.279
Athens Community Council on Aging,2023-11,1391.0,-2816.0,-0.669
Athens Community Council on Aging,2023-12,827.0,-564.0,-0.405
Athens Community Council on Aging,2024-01,12508.0,11681.0,14.125
Athens Community Council on Aging,2024-02,11442.0,-1066.0,-0.085
Athens Community Council on Aging,2024-03,4250.0,-7192.0,-0.629
Athens Community Council on Aging,2024-04,12423.0,8173.0,1.923
Athens Community Council on Aging,2024-05,1964.0,-10459.0,-0.842
Athens Community Council on Aging,2024-06,14435.0,12471.0,6.35
Athens Community Council on Aging,2024-07,5860.0,-8575.0,-0.594
Athens Community Council on Aging,2024-08,14145.0,8285.0,1.414
Athens Community Council on Aging,2024-09,0.0,-14145.0,-1.0
Athens Community Council on Aging,2024-10,13489.0,13489.0,inf
Athens Community Council on Aging,2024-11,4033.0,-9456.0,-0.701
Athens Community Council on Aging,2024-12,4039.0,6.0,0.001
Athens Community Council on Aging,2025-01,16289.0,12250.0,3.033
Athens Community Council on Aging,2025-02,17773.0,1484.0,0.091
Athens Community Council on Aging,2025-03,4996.0,-12777.0,-0.719
Athens Community Council on Aging,2025-04,15483.0,10487.0,2.099
Athens Community Council on Aging,2025-05,6791.0,-8692.0,-0.561
Athens Community Council on Aging,2025-06,19269.2,12478.2,1.837
Athens Emergency Food Bank,2022-07,532.0,0.0,0.0
Athens Emergency Food Bank,2022-08,1121.0,589.0,1.107
Athens Emergency Food Bank,2022-09,1238.0,117.0,0.104
Athens Emergency Food Bank,2022-10,176.0,-1062.0,-0.858
Athens Emergency Food Bank,2022-11,1329.0,1153.0,6.551
Athens Emergency Food Bank,2022-12,577.0,-752.0,-0.566
Athens Emergency Food Bank,2023-01,775.0,198.0,0.343
Athens Emergency Food Bank,2023-02,800.0,25.0,0.032
Athens Emergency Food Bank,2023-03,1142.0,342.0,0.428
Athens Emergency Food Bank,2023-04,564.0,-578.0,-0.506
Athens Emergency Food Bank,2023-05,848.0,284.0,0.504
Athens Emergency Food Bank,2023-06,542.0,-306.0,-0.361
Athens Emergency Food Bank,2023-07,1123.0,581.0,1.072
Athens Emergency Food Bank,2023-08,1415.0,292.0,0.26
Athens Emergency Food Bank,2023-09,1008.0,-407.0,-0.288
Athens Emergency Food Bank,2023-10,1391.0,383.0,0.38
Athens Emergency Food Bank,2023-11,1830.0,439.0,0.316
Athens Emergency Food Bank,2023-12,670.0,-1160.0,-0.634
Athens Emergency Food Bank,2024-01,1896.0,1226.0,1.83
Athens Emergency Food Bank,2024-02,542.0,-1354.0,-0.714
Athens Emergency Food Bank,2024-03,628.0,86.0,0.159
Athens Emergency Food Bank,2024-04,489.0,-139.0,-0.221
Athens Emergency Food Bank,2024-05,752.0,263.0,0.538
Athens Emergency Food Bank,2024-06,429.0,-323.0,-0.43
Athens Emergency Food Bank,2024-07,1540.0,1111.0,2.59
