Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Category
768,172923,1791,L-110,Living Word Baptist Church,476554,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10079,13,0,0,0.0,338,OCONEE,0.0,1/16/2024 15:00,1/16/2024 13:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA WALNUT HALVES AND PIECES,Proteins
1019,178033,8990,F2KOconee County,F2K Oconee County,480652,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,N-03-11819,30,0,0,0.0,990,OCONEE,0.0,4/2/2024 15:00,4/11/2024 13:05,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,,,CHERRY DR PEPPER,Beverages
643,182518,875,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,326,0,0,0.0,326,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"BREAD & BAKERY, ASSORTED SHL",Grains
1019,176416,5938,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,C-28-10001,1270,0,0,0.0,1270,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"PRODUCE, FRESH SHL",Mixed Produce
1019,172554,8873,F2KOconee County,F2K Oconee County,476185,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,F-10-10001,6,0,0,0.0,18,OCONEE,0.0,1/9/2024 16:00,1/11/2024 8:47,Price Code 1,TRUCK 2 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,OUTSHINE STRAWBERRY BANANA SMOOTHIE CUBES,Beverages
768,182205,170,L-110,Living Word Baptist Church,484809,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,13,0,0,0.0,364,OCONEE,0.0,6/18/2024 14:00,6/18/2024 13:35,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
1019,173541,8918,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,LOCAL - LL,N-25-11950,4,0,0,0.0,8,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,GHIRARDELLI DARK CHOCOLATE,Food Misc.
768,172923,8915,L-110,Living Word Baptist Church,476554,,FP/USDA,MOBILE PANTRY-Agency,USDA,F-50-90474,36,0,0,0.0,1440,OCONEE,0.0,1/16/2024 15:00,1/16/2024 13:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA PACIFIC SALAD SHRIMP,Proteins
1019,176416,8918,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,LOCAL - LL,N-25-11950,5,0,0,0.0,10,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,GHIRARDELLI DARK CHOCOLATE,Food Misc.
643,173391,1791,G-131,"Grace Fellowship Church, INC",477020,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10079,13,0,0,0.0,338,OCONEE,0.0,1/25/2024 15:00,1/25/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA WALNUT HALVES AND PIECES,Proteins
768,182205,5938,L-110,Living Word Baptist Church,484809,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-10001,2511,0,0,0.0,2511,OCONEE,0.0,6/18/2024 14:00,6/18/2024 13:35,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"PRODUCE, FRESH SHL",Mixed Produce
768,178864,84,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10006,8,0,0,0.0,216,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GREEN BEANS,Vegetables
643,181193,875,G-131,"Grace Fellowship Church, INC",483798,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,197,0,0,0.0,197,OCONEE,0.0,5/23/2024 14:24,5/28/2024 7:55,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"BREAD & BAKERY, ASSORTED SHL",Grains
643,177729,4449,G-131,"Grace Fellowship Church, INC",480348,,FP/USDA,MOBILE PANTRY-Agency,USDA,F-50-90445,34,0,0,0.0,1394,OCONEE,0.0,3/28/2024 15:00,3/28/2024 14:25,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA FULLY COOKED PULLED PORK CCC,Proteins
163,172699,696,O-102,Oconee County Senior Center,476330,,ON PREMISES (OP),SENIOR-Agency,LOCAL - LL,W-25-10000,48,0,0,8.64,48,OCONEE,0.18,1/8/2024 13:38,1/8/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"ASSORTED SNACK ITEMS, LL",Food Misc.
768,172923,170,L-110,Living Word Baptist Church,476554,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,13,0,0,0.0,364,OCONEE,0.0,1/16/2024 15:00,1/16/2024 13:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
643,182518,4715,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,USDA,F-50-90461,18,0,0,0.0,720,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA ALASKAN POLLACK FISH FILLETS,Proteins
163,173323,5407,O-102,Oconee County Senior Center,476952,,ON PREMISES (OP),SENIOR-Agency,BLUE RECEIPT-SHL,F-15-10000,11,0,0,1.98,11,OCONEE,0.18,1/19/2024 13:38,1/19/2024 13:45,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"MEAT & SEAFOOD, FROZEN SHL",Proteins
163,173662,690,O-102,Oconee County Senior Center,477291,,ON PREMISES (OP),SENIOR-Agency,BLUE RECEIPT-SHL,W-03-10013,98,0,0,2.94,98,OCONEE,0.03,1/26/2024 13:38,1/26/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"ASSORTED BEVERAGES, SHL",Beverages
643,175855,84,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10006,13,0,0,0.0,351,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GREEN BEANS,Vegetables
643,179440,8991,G-131,"Grace Fellowship Church, INC",482053,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10311,13,0,0,0.0,312,OCONEE,0.0,4/25/2024 15:00,4/25/2024 13:44,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA HAZELNUTS CCC,Proteins
1019,176416,8546,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,N-03-10262,10,0,0,0.0,300,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,STARRY LEMON LIME SODA 16.9 OZ,Beverages
643,175855,6816,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90345,41,0,0,0.0,2050,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,CARROTS,Vegetables
1019,176416,8949,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,LOCAL - LL,C-28-90536,2,0,0,0.0,100,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"CARROTS, 50#",Vegetables
643,182518,1674,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10073,13,0,0,0.0,351,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA TOMATO SAUCE,Vegetables
1019,176416,8869,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,N-20-10004,6,0,0,0.0,18,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,PAMPERS PREEMIE SWADDLERS,Non-Food Misc.
643,177729,6780,G-131,"Grace Fellowship Church, INC",480348,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10024,30,0,0,0.0,1290,OCONEE,0.0,3/28/2024 15:00,3/28/2024 14:25,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA APPLES,Fruits
1019,173541,8930,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,N-03-11805,4,0,0,0.0,72,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,GATORADE ORANGE ZERO SUGAR,Beverages
163,176095,50,O-102,Oconee County Senior Center,478722,,ON PREMISES (OP),SENIOR-Agency,LOCAL - LL,W-16-10002,2,0,0,0.36,2,OCONEE,0.18,2/23/2024 13:38,2/23/2024 11:23,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,MISC. FOOD BOX LL,Food Misc.
768,180928,7083,L-110,Living Word Baptist Church,483534,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10029,82,0,0,0.0,984,OCONEE,0.0,5/21/2024 14:00,5/22/2024 7:07,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA MILD CHEDDAR CHEESE, BLOCK CCC",Dairy
643,173391,170,G-131,"Grace Fellowship Church, INC",477020,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,13,0,0,0.0,364,OCONEE,0.0,1/25/2024 15:00,1/25/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
643,182518,84,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10006,13,0,0,0.0,351,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GREEN BEANS,Vegetables
643,182518,7061,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10021,54,0,0,0.0,2268,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA FRESH ORANGES,Fruits
643,173391,842,G-131,"Grace Fellowship Church, INC",477020,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10021,13,0,0,0.0,351,OCONEE,0.0,1/25/2024 15:00,1/25/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA DICED TOMATOES NO SALT CCC,Vegetables
643,179440,84,G-131,"Grace Fellowship Church, INC",482053,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10006,13,0,0,0.0,351,OCONEE,0.0,4/25/2024 15:00,4/25/2024 13:44,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GREEN BEANS,Vegetables
1019,176416,2081,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,W-30-10002,1251,0,0,0.0,1251,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"UNSORTED SALVAGE, SHL",Unsorted Salvage
643,182518,2426,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10112,13,0,0,0.0,325,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA PISTACHIOS,Proteins
643,177729,7284,G-131,"Grace Fellowship Church, INC",480348,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10043,41,0,0,0.0,1066,OCONEE,0.0,3/28/2024 15:00,3/28/2024 14:25,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA RED FAT AMERICAN CHEESE CCC,Dairy
643,177729,4448,G-131,"Grace Fellowship Church, INC",480348,,FP/USDA,MOBILE PANTRY-Agency,USDA,F-50-90446,33,0,0,0.0,924,OCONEE,0.0,3/28/2024 15:00,3/28/2024 14:25,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA FROZEN STRAWBERRY FRUIT CUPS,Fruits
768,178864,170,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,8,0,0,0.0,224,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
163,173323,696,O-102,Oconee County Senior Center,476952,,ON PREMISES (OP),SENIOR-Agency,LOCAL - LL,W-25-10000,33,0,0,2.97,33,OCONEE,0.09,1/19/2024 13:38,1/19/2024 13:45,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"ASSORTED SNACK ITEMS, LL",Food Misc.
643,181193,170,G-131,"Grace Fellowship Church, INC",483798,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,13,0,0,0.0,364,OCONEE,0.0,5/23/2024 14:24,5/28/2024 7:55,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
50,172785,875,C-111,Churches Homes Foundation,476416,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-04-10000,8,0,0,0.0,8,OCONEE,0.0,1/9/2024 12:16,1/9/2024 9:15,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"BREAD & BAKERY, ASSORTED SHL",Grains
768,182205,2202,L-110,Living Word Baptist Church,484809,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10240,15,0,0,0.0,330,OCONEE,0.0,6/18/2024 14:00,6/18/2024 13:35,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA SPAGHETTI,Grains
768,180928,170,L-110,Living Word Baptist Church,483534,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,10,0,0,0.0,280,OCONEE,0.0,5/21/2024 14:00,5/22/2024 7:07,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
1019,173541,8766,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,LOCAL - LL,N-25-11919,4,0,0,0.0,8,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,GHIRARDELLI SEA SALT CARAMEL CHOCOLATE,Food Misc.
768,175500,170,L-110,Living Word Baptist Church,478129,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,8,0,0,0.0,224,OCONEE,0.0,2/20/2024 14:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
643,182518,6283,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90175,14,0,0,0.0,630,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,SELECT CUCUMBERS,Vegetables
1019,172554,8874,F2KOconee County,F2K Oconee County,476185,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,F-10-10002,5,0,0,0.0,15,OCONEE,0.0,1/9/2024 16:00,1/11/2024 8:47,Price Code 1,TRUCK 2 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,OUTSHINE TROPICAL SMOOTHIE CUBES,Beverages
768,172923,1521,L-110,Living Word Baptist Church,476554,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10104,25,0,0,0.0,625,OCONEE,0.0,1/16/2024 15:00,1/16/2024 13:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA LENTIL BEANS,Proteins
643,173391,8783,G-131,"Grace Fellowship Church, INC",477020,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10308,13,0,0,0.0,299,OCONEE,0.0,1/25/2024 15:00,1/25/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA RAISINS,Fruits
1019,178033,8903,F2KOconee County,F2K Oconee County,480652,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,N-16-10181,9,0,0,0.0,45,OCONEE,0.0,4/2/2024 15:00,4/11/2024 13:05,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,,,STOVE TOP STUFFING - TURKEY/CHICKEN/CORNBREAD,Prepared Meals
768,182205,7061,L-110,Living Word Baptist Church,484809,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10021,54,0,0,0.0,2268,OCONEE,0.0,6/18/2024 14:00,6/18/2024 13:35,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA FRESH ORANGES,Fruits
768,180928,8512,L-110,Living Word Baptist Church,483534,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10049,54,0,0,0.0,2106,OCONEE,0.0,5/21/2024 14:00,5/22/2024 7:07,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GRAPEFRUIT CCC,Fruits
643,175855,8915,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,USDA,F-50-90474,41,0,0,0.0,1640,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA PACIFIC SALAD SHRIMP,Proteins
768,172923,8676,L-110,Living Word Baptist Church,476554,,FP/USDA,MOBILE PANTRY-Agency,LOCAL - LL,C-88-10000,4000,0,0,0.0,4000,OCONEE,0.0,1/16/2024 15:00,1/16/2024 13:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"LFPA PRODUCE, MISC",Mixed Produce
643,179440,875,G-131,"Grace Fellowship Church, INC",482053,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,304,0,0,0.0,304,OCONEE,0.0,4/25/2024 15:00,4/25/2024 13:44,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"BREAD & BAKERY, ASSORTED SHL",Grains
1019,176416,6791,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,C-28-90306,2,0,0,0.0,2,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"APPLES, SHL",Fruits
643,182518,1791,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10079,13,0,0,0.0,338,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA WALNUT HALVES AND PIECES,Proteins
643,173391,8672,G-131,"Grace Fellowship Church, INC",477020,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10301,25,0,0,0.0,600,OCONEE,0.0,1/25/2024 15:00,1/25/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA YELLOW SPLIT PEAS,Proteins
768,178864,800,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10065,8,0,0,0.0,216,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA APPLESAUCE,Fruits
1019,178033,8851,F2KOconee County,F2K Oconee County,480652,,FOOD PANTRY,AT-RISK YOUTH-Agency,PURCH,N-11-11071,9,0,0,0.0,54,OCONEE,0.0,4/2/2024 15:00,4/11/2024 13:05,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,,,"CHICKEN STUFFING, PREMIER PANTRY",Prepared Meals
1019,176416,8903,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,N-16-10181,2,0,0,0.0,10,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,STOVE TOP STUFFING - TURKEY/CHICKEN/CORNBREAD,Prepared Meals
163,172699,690,O-102,Oconee County Senior Center,476330,,ON PREMISES (OP),SENIOR-Agency,BLUE RECEIPT-SHL,W-03-10013,47,0,0,0.0,47,OCONEE,0.0,1/8/2024 13:38,1/8/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"ASSORTED BEVERAGES, SHL",Beverages
768,172923,1047,L-110,Living Word Baptist Church,476554,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10041,13,0,0,0.0,637,OCONEE,0.0,1/16/2024 15:00,1/16/2024 13:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA RICE,Grains
643,175855,170,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,13,0,0,0.0,364,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
1019,173488,5772,F2KOconee County,F2K Oconee County,477117,,FOOD PANTRY,AT-RISK YOUTH-Agency,LOCAL - LL,C-28-10000,1610,0,0,0.0,1610,OCONEE,0.0,1/23/2024 14:15,2/20/2024 13:41,Price Code 1,TRACTOR TRAILER 2 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"PRODUCE, FRESH LL",Mixed Produce
768,178864,4327,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10277,8,0,0,0.0,216,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GARBANZO BEANS,Proteins
1019,173541,8851,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,PURCH,N-11-11071,1,0,0,0.0,6,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"CHICKEN STUFFING, PREMIER PANTRY",Prepared Meals
163,173662,92,O-102,Oconee County Senior Center,477291,,ON PREMISES (OP),SENIOR-Agency,LOCAL - LL,W-01-10002,14,0,0,0.0,14,OCONEE,0.0,1/26/2024 13:38,1/26/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"ASSORTED NON-FOOD ITEMS, LL",Non-Food Misc.
768,177449,8940,L-110,Living Word Baptist Church,480069,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90531,33,0,0,0.0,1716,OCONEE,0.0,3/19/2024 14:00,3/19/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"CABBAGE, SHL 50#",Vegetables
768,178864,3139,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10290,16,0,0,0.0,400,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA WHOLE ALMONDS DRY ROASTED,Proteins
768,180928,3712,L-110,Living Word Baptist Church,483534,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10266,10,0,0,0.0,270,OCONEE,0.0,5/21/2024 14:00,5/22/2024 7:07,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA CANNED PINTO BEANS,Proteins
