Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Food Category
399,177543,8690,S-125,The Salvation Army - Toccoa Co,480163,,FP/OP/GNAP/USDA,SALVATION ARMY-Agency,USDA,N-50-10302,12,0,0,30.24,168,STEPHENS,0.18,3/26/2024 8:00,3/26/2024 7:26,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30577.0,Toccoa,USDA GREEN BEANS CCC,Vegetables
631,173604,683,N-119,New Hope Baptist Church Toccoa,477233,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,66,0,0,11.88,66,STEPHENS,0.18,1/25/2024 15:12,1/25/2024 10:29,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,MISC. FOOD BOX SHL,Food Misc.
722,176968,683,M-136,Miracles Happen Recovery Residence INC,479590,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-16-10001,136,0,0,24.48,136,STEPHENS,0.18,3/8/2024 12:01,3/8/2024 14:20,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30577.0,Toccoa,MISC. FOOD BOX SHL,Food Misc.
755,173143,690,R-121,Rehoboth Assembly of God,476773,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-03-10013,46,0,0,1.38,46,STEPHENS,0.03,1/16/2024 13:40,1/16/2024 15:45,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED BEVERAGES, SHL",Beverages
968,177576,8973,C-180,Circle of Hope Transitional Housing,FAIMPORT480196,,ON PREMISES (OP),RESIDENTIAL-Agency,BLUE RECEIPT-SHL,MCC-16-10001,105,0,0,0.0,105,STEPHENS,0.0,3/19/2024 0:00,3/19/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30571.0,Eastanollee,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
546,180920,5388,H-137,Hill Street Baptist Church,483526,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,F-16-10001,32,0,0,5.76,32,STEPHENS,0.18,5/16/2024 15:21,5/16/2024 8:21,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED FROZEN FOODS, SHL",Food Misc.
722,179786,8976,M-136,Miracles Happen Recovery Residence INC,FAIMPORT482399,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,MCC-28-10001,11,0,0,0.0,11,STEPHENS,0.0,4/25/2024 0:00,4/25/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30577.0,Toccoa,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
1028,182539,688,V-107,Voice of Hope SDA Church,485142,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-01-10000,53,0,0,0.0,53,STEPHENS,0.0,6/25/2024 8:45,6/25/2024 8:53,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30577.0,Toccoa,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
922,175895,8672,T-126,The Springs of Toccoa,478523,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10301,13,0,0,0.0,312,STEPHENS,0.0,2/23/2024 13:08,2/26/2024 9:09,Price Code 1,TRUCK 2 MOBILE PANTRY,False,Rabun Warehouse,02,30577.0,Toccoa,USDA YELLOW SPLIT PEAS,Proteins
722,176485,8970,M-136,Miracles Happen Recovery Residence INC,FAIMPORT479109,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,MCW-16-10001,17,0,0,0.0,17,STEPHENS,0.0,2/29/2024 0:00,2/29/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30577.0,Toccoa,"MISC. FOOD BOX, SHL RETAIL PICKUP",Food Misc.
1028,178024,875,V-107,Voice of Hope SDA Church,480643,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-04-10000,103,0,0,0.0,103,STEPHENS,0.0,4/1/2024 10:55,4/1/2024 11:06,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30577.0,Toccoa,"BREAD & BAKERY, ASSORTED SHL",Grains
399,173614,7082,S-125,The Salvation Army - Toccoa Co,477243,,FP/OP/GNAP/USDA,SALVATION ARMY-Agency,USDA,C-50-10033,10,0,0,0.0,120,STEPHENS,0.0,1/30/2024 11:08,1/30/2024 7:04,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30577.0,Toccoa,USDA SHREDDED YELLOW CHEDDAR CHEESE CCC,Dairy
434,178138,688,P-114,Paradise Mountain Ministries,480757,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-01-10000,56,0,0,10.08,56,STEPHENS,0.18,4/2/2024 13:42,4/2/2024 15:26,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
399,182177,8690,S-125,The Salvation Army - Toccoa Co,484781,,FP/OP/GNAP/USDA,SALVATION ARMY-Agency,USDA,N-50-10302,8,0,0,20.16,112,STEPHENS,0.18,6/24/2024 8:00,6/24/2024 7:15,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30577.0,Toccoa,USDA GREEN BEANS CCC,Vegetables
704,181052,9036,Z-100,Zebulon Baptist Church,483657,,FP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10273,15,0,0,0.0,210,STEPHENS,0.0,5/23/2024 13:30,5/23/2024 13:05,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,GNAP PASTA O'S IN TOMATO SAUCE,Prepared Meals
1042,178854,5388,H-160,HighPoint Community Worship Center,481468,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-16-10001,44,0,0,7.92,44,STEPHENS,0.18,4/12/2024 9:27,4/12/2024 9:50,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED FROZEN FOODS, SHL",Food Misc.
631,179607,690,N-119,New Hope Baptist Church Toccoa,482220,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-03-10013,22,0,0,0.66,22,STEPHENS,0.03,4/25/2024 15:12,4/25/2024 10:26,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED BEVERAGES, SHL",Beverages
704,175467,1045,Z-100,Zebulon Baptist Church,478096,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-25-10009,36,0,0,6.48,36,STEPHENS,0.18,2/12/2024 8:46,2/12/2024 9:34,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED SNACK ITEMS, SHL",Food Misc.
631,178063,1481,N-119,New Hope Baptist Church Toccoa,480682,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10105,2,0,0,6.12,34,STEPHENS,0.18,4/4/2024 15:12,4/4/2024 11:44,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,USDA DRIED CHERRIES CCC,Fruits
722,176806,8975,M-136,Miracles Happen Recovery Residence INC,FAIMPORT479429,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,MCC-07-10001,30,0,0,0.0,30,STEPHENS,0.0,3/4/2024 0:00,3/4/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30577.0,Toccoa,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
399,178872,8682,S-125,The Salvation Army - Toccoa Co,481486,,FP/OP/GNAP/USDA,SALVATION ARMY-Agency,BLUE RECEIPT-SHL,N-03-11727,11,0,0,0.0,308,STEPHENS,0.0,4/17/2024 8:00,4/17/2024 15:07,Price Code 1,TRUCK 1,False,Rabun Warehouse,02,30577.0,Toccoa,LIPTON DIET GREEN TEA CITRUS,Beverages
1028,182333,875,V-107,Voice of Hope SDA Church,484937,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-04-10000,13,0,0,0.0,13,STEPHENS,0.0,6/18/2024 11:50,6/18/2024 12:00,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30577.0,Toccoa,"BREAD & BAKERY, ASSORTED SHL",Grains
1028,181442,5407,V-107,Voice of Hope SDA Church,484046,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,F-15-10000,139,0,0,25.02,139,STEPHENS,0.18,5/28/2024 10:44,5/28/2024 10:53,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30577.0,Toccoa,"MEAT & SEAFOOD, FROZEN SHL",Proteins
434,179448,690,P-114,Paradise Mountain Ministries,482061,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-03-10013,39,0,0,1.17,39,STEPHENS,0.03,4/23/2024 13:42,4/23/2024 11:49,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED BEVERAGES, SHL",Beverages
704,173051,2856,Z-100,Zebulon Baptist Church,476681,,FP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10206,3,0,0,10.8,60,STEPHENS,0.18,1/18/2024 13:30,1/18/2024 12:52,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,GNAP CHICKEN NOODLE SOUP,Prepared Meals
828,181341,8997,N-123,Neighbors 4 Neighbors,483945,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10312,40,0,0,86.4,480,STEPHENS,0.18,5/30/2024 12:00,5/30/2024 7:13,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,USDA CHILI W/ BEANS CCC,Prepared Meals
760,180852,9026,T-121,The Hope Center (Toccoa Soup Kitchen),483458,,OP/USDA,SOUP KITCHEN-Agency,YELLOW RECEIPT - SHN,N-27-10138,4,0,0,15.84,88,STEPHENS,0.18,5/20/2024 0:00,5/20/2024 7:32,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30577.0,Toccoa,"HUNTS DICED TOMATOES BASIL, GARLIC, OREGANO",Vegetables
631,176067,1045,N-119,New Hope Baptist Church Toccoa,478694,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-25-10009,4,0,0,0.72,4,STEPHENS,0.18,2/22/2024 15:12,2/23/2024 7:35,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED SNACK ITEMS, SHL",Food Misc.
558,172700,5388,B-132,Boys and Girls Club Toccoa,476331,,OP/GNAP,BOYS AND GIRLS CLUB-Agency,BLUE RECEIPT-SHL,F-16-10001,24,0,0,4.32,24,STEPHENS,0.18,1/8/2024 10:40,1/8/2024 9:37,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED FROZEN FOODS, SHL",Food Misc.
968,177382,8986,C-180,Circle of Hope Transitional Housing,FAIMPORT480002,,ON PREMISES (OP),RESIDENTIAL-Agency,BLUE RECEIPT-SHL,MCW-01-10001,31,0,0,0.0,31,STEPHENS,0.0,3/14/2024 0:00,3/14/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30571.0,Eastanollee,"NON-FOOD ITEMS, SHL RETAIL PICKUPS",Non-Food Misc.
434,178138,683,P-114,Paradise Mountain Ministries,480757,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-16-10001,92,0,0,16.56,92,STEPHENS,0.18,4/2/2024 13:42,4/2/2024 15:26,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,MISC. FOOD BOX SHL,Food Misc.
968,177849,8976,C-180,Circle of Hope Transitional Housing,FAIMPORT480468,,ON PREMISES (OP),RESIDENTIAL-Agency,BLUE RECEIPT-SHL,MCC-28-10001,38,0,0,0.0,38,STEPHENS,0.0,3/25/2024 0:00,3/25/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30571.0,Eastanollee,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
704,181668,170,Z-100,Zebulon Baptist Church,484272,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10007,6,0,0,30.24,168,STEPHENS,0.18,6/6/2024 13:30,6/6/2024 13:24,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
704,175467,690,Z-100,Zebulon Baptist Church,478096,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-03-10013,90,0,0,2.7,90,STEPHENS,0.03,2/12/2024 8:46,2/12/2024 9:34,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED BEVERAGES, SHL",Beverages
546,181868,9013,H-137,Hill Street Baptist Church,484472,,FP/USDA,FAITH-BASED-Agency,USDA,N-50-10313,4,0,0,17.28,96,STEPHENS,0.18,6/7/2024 10:30,6/7/2024 6:59,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,USDA LIGHT RED KIDNEY BEANS 24/1LB,Proteins
755,178618,1045,R-121,Rehoboth Assembly of God,481234,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-25-10009,7,0,0,1.26,7,STEPHENS,0.18,4/9/2024 13:40,4/9/2024 14:40,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED SNACK ITEMS, SHL",Food Misc.
434,177138,5938,P-114,Paradise Mountain Ministries,479759,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,C-28-10001,182,0,0,5.46,182,STEPHENS,0.03,3/12/2024 13:42,3/12/2024 11:43,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"PRODUCE, FRESH SHL",Mixed Produce
399,175948,842,S-125,The Salvation Army - Toccoa Co,478576,,FP/OP/GNAP/USDA,SALVATION ARMY-Agency,USDA,N-50-10021,14,0,0,68.04,378,STEPHENS,0.18,2/27/2024 8:00,2/27/2024 7:17,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30577.0,Toccoa,USDA DICED TOMATOES NO SALT CCC,Vegetables
434,181887,683,P-114,Paradise Mountain Ministries,484491,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-16-10001,18,0,0,3.24,18,STEPHENS,0.18,6/4/2024 13:42,6/4/2024 11:57,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,MISC. FOOD BOX SHL,Food Misc.
704,173378,690,Z-100,Zebulon Baptist Church,477007,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-03-10013,20,0,0,0.6,20,STEPHENS,0.03,1/22/2024 8:46,1/22/2024 8:56,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED BEVERAGES, SHL",Beverages
704,175934,3954,Z-100,Zebulon Baptist Church,478562,,FP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10164,1,0,0,0.0,27,STEPHENS,0.0,2/26/2024 9:00,2/26/2024 8:56,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,"GNAP GREEN PEAS, LOW SODIUM",Proteins
434,179871,5938,P-114,Paradise Mountain Ministries,482482,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,C-28-10001,247,0,0,7.41,247,STEPHENS,0.03,4/30/2024 13:42,4/30/2024 11:37,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"PRODUCE, FRESH SHL",Mixed Produce
1046,182389,9093,G-136,"Greater Hearts Outreach Ministries, Inc.",484993,,FP/GNAP/USDA,FAITH-BASED-Agency,GNAP,N-40-10293,12,0,0,0.0,132,STEPHENS,0.0,6/26/2024 11:00,6/26/2024 17:02,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GNAP HAMPTON FARMS SALTED PEANUTS,Proteins
631,181697,7298,N-119,New Hope Baptist Church Toccoa,484301,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10248,2,0,0,0.0,28,STEPHENS,0.0,6/20/2024 10:00,6/21/2024 11:06,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,GNAP BAKING AND BISCUIT MIX,Grains
1028,178662,5938,V-107,Voice of Hope SDA Church,481278,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,C-28-10001,117,0,0,3.51,117,STEPHENS,0.03,4/10/2024 10:31,4/10/2024 10:34,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30577.0,Toccoa,"PRODUCE, FRESH SHL",Mixed Produce
1028,181870,683,V-107,Voice of Hope SDA Church,484474,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-16-10001,114,0,0,20.52,114,STEPHENS,0.18,6/4/2024 8:52,6/4/2024 9:04,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30577.0,Toccoa,MISC. FOOD BOX SHL,Food Misc.
922,173589,8714,T-126,The Springs of Toccoa,477218,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10303,13,0,0,0.0,312,STEPHENS,0.0,1/26/2024 7:00,1/29/2024 14:12,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30577.0,Toccoa,USDA GREEN SPLIT PEAS,Proteins
968,177382,8973,C-180,Circle of Hope Transitional Housing,FAIMPORT480002,,ON PREMISES (OP),RESIDENTIAL-Agency,BLUE RECEIPT-SHL,MCC-16-10001,19,0,0,0.0,19,STEPHENS,0.0,3/14/2024 0:00,3/14/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30571.0,Eastanollee,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
434,177864,8975,P-114,Paradise Mountain Ministries,FAIMPORT480483,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,MCC-07-10001,1,0,0,0.0,1,STEPHENS,0.0,3/21/2024 0:00,3/21/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30577.0,Toccoa,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
722,182117,8970,M-136,Miracles Happen Recovery Residence INC,FAIMPORT484721,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,MCW-16-10001,14,0,0,0.0,14,STEPHENS,0.0,6/6/2024 0:00,6/6/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30577.0,Toccoa,"MISC. FOOD BOX, SHL RETAIL PICKUP",Food Misc.
704,179215,683,Z-100,Zebulon Baptist Church,481828,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,883,0,0,158.94,883,STEPHENS,0.18,4/18/2024 8:46,4/18/2024 14:04,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,MISC. FOOD BOX SHL,Food Misc.
922,179590,8997,T-126,The Springs of Toccoa,482203,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10312,26,0,0,0.0,312,STEPHENS,0.0,4/26/2024 7:25,4/30/2024 8:30,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30577.0,Toccoa,USDA CHILI W/ BEANS CCC,Prepared Meals
704,181668,1674,Z-100,Zebulon Baptist Church,484272,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10073,6,0,0,29.16,162,STEPHENS,0.18,6/6/2024 13:30,6/6/2024 13:24,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,USDA TOMATO SAUCE,Vegetables
434,182326,875,P-114,Paradise Mountain Ministries,484930,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-04-10000,25,0,0,0.0,25,STEPHENS,0.0,6/18/2024 13:42,6/18/2024 11:54,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"BREAD & BAKERY, ASSORTED SHL",Grains
722,181830,8975,M-136,Miracles Happen Recovery Residence INC,FAIMPORT484434,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,MCC-07-10001,112,0,0,0.0,112,STEPHENS,0.0,6/2/2024 0:00,6/2/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30577.0,Toccoa,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
1046,180909,9034,G-136,"Greater Hearts Outreach Ministries, Inc.",483515,,FP/GNAP/USDA,FAITH-BASED-Agency,GNAP,N-40-10271,15,0,0,0.0,180,STEPHENS,0.0,5/24/2024 14:00,5/24/2024 7:05,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30557.0,Martin,"GNAP MIX BERRY YOGURT, SHELF STABLE BACKPACK",Dairy
1042,179468,1791,H-160,HighPoint Community Worship Center,482081,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10079,5,0,0,23.4,130,STEPHENS,0.18,4/26/2024 10:00,4/26/2024 10:08,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,USDA WALNUT HALVES AND PIECES,Proteins
434,173470,875,P-114,Paradise Mountain Ministries,477099,,ON PREMISES (OP),YOUTH-Agency,BLUE RECEIPT-SHL,W-04-10000,52,0,0,0.0,52,STEPHENS,0.0,1/23/2024 13:42,1/23/2024 11:48,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"BREAD & BAKERY, ASSORTED SHL",Grains
704,177414,6831,Z-100,Zebulon Baptist Church,480034,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10025,3,0,0,12.6,126,STEPHENS,0.1,3/21/2024 13:30,3/21/2024 13:18,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,USDA APPLES,Fruits
704,177938,170,Z-100,Zebulon Baptist Church,480557,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10007,2,0,0,10.08,56,STEPHENS,0.18,4/4/2024 8:46,4/4/2024 13:38,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
704,173253,683,Z-100,Zebulon Baptist Church,476882,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,580,0,0,104.4,580,STEPHENS,0.18,1/18/2024 8:46,1/18/2024 13:39,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,MISC. FOOD BOX SHL,Food Misc.
631,181697,123,N-119,New Hope Baptist Church Toccoa,484301,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10002,3,0,0,0.0,45,STEPHENS,0.0,6/20/2024 10:00,6/21/2024 11:06,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,GNAP PEANUT BUTTER,Proteins
399,175948,4449,S-125,The Salvation Army - Toccoa Co,478576,,FP/OP/GNAP/USDA,SALVATION ARMY-Agency,USDA,F-50-90445,6,0,0,24.6,246,STEPHENS,0.1,2/27/2024 8:00,2/27/2024 7:17,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30577.0,Toccoa,USDA FULLY COOKED PULLED PORK CCC,Proteins
722,176618,8903,M-136,Miracles Happen Recovery Residence INC,479241,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-16-10181,2,0,0,1.8,10,STEPHENS,0.18,3/7/2024 12:01,3/11/2024 7:11,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30577.0,Toccoa,STOVE TOP STUFFING - TURKEY/CHICKEN/CORNBREAD,Prepared Meals
704,178321,5388,Z-100,Zebulon Baptist Church,480937,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-16-10001,139,0,0,25.02,139,STEPHENS,0.18,4/4/2024 8:46,4/4/2024 13:37,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,"ASSORTED FROZEN FOODS, SHL",Food Misc.
704,176886,683,Z-100,Zebulon Baptist Church,479508,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,829,0,0,149.22,829,STEPHENS,0.18,3/7/2024 8:46,3/8/2024 7:00,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30577.0,Toccoa,MISC. FOOD BOX SHL,Food Misc.
922,177690,7059,T-126,The Springs of Toccoa,480310,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10019,45,0,0,0.0,1620,STEPHENS,0.0,3/29/2024 7:02,4/1/2024 11:09,Price Code 1,CONTACT FOR DELIVERY,False,Rabun Warehouse,02,30577.0,Toccoa,USDA 2% MILK CCC,Dairy
631,182099,7083,N-119,New Hope Baptist Church Toccoa,484703,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10029,1,0,0,2.16,12,STEPHENS,0.18,6/21/2024 9:30,6/21/2024 11:06,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,"USDA MILD CHEDDAR CHEESE, BLOCK CCC",Dairy
722,176968,5681,M-136,Miracles Happen Recovery Residence INC,479590,,ON PREMISES (OP),REHAB-Agency,LOCAL - LL,C-16-10000,25,0,0,4.5,25,STEPHENS,0.18,3/8/2024 12:01,3/8/2024 14:20,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30577.0,Toccoa,"COOLER FOOD, MISC. LL",Food Misc.
1028,182539,683,V-107,Voice of Hope SDA Church,485142,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-16-10001,127,0,0,22.86,127,STEPHENS,0.18,6/25/2024 8:45,6/25/2024 8:53,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30577.0,Toccoa,MISC. FOOD BOX SHL,Food Misc.
631,173061,3204,N-119,New Hope Baptist Church Toccoa,476691,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10217,3,0,0,2.7,27,STEPHENS,0.1,1/25/2024 10:00,1/25/2024 10:08,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30577.0,Toccoa,GNAP CANNED HAM,Proteins
