Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Food Category
665,173863,3139,C-173,Clarkesville Church of God,477492,,FP/GNAP/USDA,FAITH-BASED-Agency,USDA,N-50-10290,1,0,0,4.5,25,HABERSHAM,0.18,2/7/2024 9:35,2/7/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30523.0,Clarkesville,USDA WHOLE ALMONDS DRY ROASTED,Dry Dry Dry Dry Proteins
556,176899,5388,P-123,"Pilgrim Ministries, Inc.",479521,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,F-16-10001,39,0,0,7.02,39,HABERSHAM,0.18,3/8/2024 14:14,3/8/2024 9:01,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30523.0,Clarkesville,"ASSORTED FROZEN FOODS, SHL",Frozen Frozen Frozen Frozen Food Misc.
665,181905,9085,C-173,Clarkesville Church of God,484509,,FP/GNAP/USDA,FAITH-BASED-Agency,USDA,F-50-90476,2,0,0,14.4,80,HABERSHAM,0.18,6/20/2024 8:30,6/25/2024 15:47,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30523.0,Clarkesville,USDA PORK LOIN BONELESS CHOPS CCC,Frozen Frozen Frozen Frozen Proteins
329,178777,5958,O-109,Open Door Food Ministry (The Torch Church of God),481391,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-16-10001,812,0,0,0.0,812,HABERSHAM,0.0,4/11/2024 14:23,4/11/2024 7:10,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30531.0,Cornelia,"COOLER FOOD, MISC. SHL",Cooled Cooled Cooled Cooled Food Misc.
560,172932,688,B-133,Ballew House Outreach,476563,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-01-10000,4,0,0,0.72,4,HABERSHAM,0.18,1/11/2024 13:49,1/11/2024 11:31,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30510.0,Alto,"ASSORTED NON-FOOD ITEMS, SHL",Dry Dry Dry Dry Non-Food Misc.
902,179208,8970,T-123,"The Lord's Help, Inc.",FAIMPORT481821,,ON PREMISES (OP),SOUP KITCHEN-Agency,BLUE RECEIPT-SHL,MCW-16-10001,43,0,0,0.0,43,HABERSHAM,0.0,4/16/2024 0:00,4/16/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30531.0,Cornelia,"MISC. FOOD BOX, SHL RETAIL PICKUP",Dry Dry Dry Dry Food Misc.
198,180855,1674,S-112,Sharing and Caring - Clarkesville,483461,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10073,3,0,0,14.58,81,HABERSHAM,0.18,5/21/2024 8:30,5/21/2024 8:50,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30523.0,Clarkesville,USDA TOMATO SAUCE,Dry Dry Dry Dry Vegetables
809,177370,5407,B-123,Breaking Chains Ministries d.b.a Freedom Hill,479990,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,F-15-10000,31,0,0,5.58,31,HABERSHAM,0.18,3/15/2024 9:19,3/15/2024 11:41,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30535.0,Demorest,"MEAT & SEAFOOD, FROZEN SHL",Frozen Frozen Frozen Frozen Proteins
665,173452,683,C-173,Clarkesville Church of God,477081,,FP/GNAP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-16-10001,17,0,0,3.06,17,HABERSHAM,0.18,1/23/2024 9:35,1/23/2024 8:37,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30523.0,Clarkesville,MISC. FOOD BOX SHL,Dry Dry Dry Dry Food Misc.
198,176474,8620,S-112,Sharing and Caring - Clarkesville,479098,,FP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10260,2,0,0,0.0,36,HABERSHAM,0.0,3/5/2024 13:49,3/5/2024 7:08,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30523.0,Clarkesville,GNAP CREAM OF CHICKEN SOUP,Dry Dry Dry Dry Prepared Meals
