Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Category
321,179490,8976,R-111,Royston Housing Authority,FAIMPORT482103,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-28-10001,41,0,0,0.0,41,FRANKLIN,0.0,4/22/2024 0:00,4/22/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
179,181476,6780,R-100,Rainbow Pantry,484080,,FP/USDA,FOOD PANTRY-Agency,USDA,C-50-10024,3,0,0,0.0,129,FRANKLIN,0.0,6/6/2024 10:00,6/6/2024 13:08,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA APPLES,Fruits
942,179966,9025,M-140FRANKLIN,Franklin County MedLink Georgia,482575,,DIRECT ASSISTANCE,MOBILE PANTRY-Agency,YELLOW RECEIPT - SHN,N-11-11072,40,0,0,0.0,360,FRANKLIN,0.0,5/10/2024 8:00,5/10/2024 7:57,Mobile Pantry/Feed Site Only,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30628.0,Colbert,MRS BUTTERSWORTHS SMORES PANCAKE KIT,Food Misc.
941,175109,7082,L-117,Lavonia Church of God,477739,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10033,104,0,0,0.0,1248,FRANKLIN,0.0,2/8/2024 7:00,2/8/2024 8:39,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA SHREDDED YELLOW CHEDDAR CHEESE CCC,Dairy
973,173384,8916,G-134,The Grace Foundation: Family Transformation ,477013,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11799,25,0,0,0.0,300,FRANKLIN,0.0,1/26/2024 8:30,1/26/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,MONSTER COLD BREW LATTE,Beverages
916,177548,875,W-125,World Outreach Ministries (d/b/a Ignited Church),480168,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,14,0,0,0.0,14,FRANKLIN,0.0,3/19/2024 9:35,3/19/2024 11:23,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"BREAD & BAKERY, ASSORTED SHL",Grains
941,178531,8997,L-117,Lavonia Church of God,481147,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10312,25,0,0,0.0,300,FRANKLIN,0.0,4/11/2024 7:00,4/11/2024 6:46,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA CHILI W/ BEANS CCC,Prepared Meals
973,173077,690,G-134,The Grace Foundation: Family Transformation ,476707,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-03-10013,3719,0,0,0.0,3719,FRANKLIN,0.0,1/19/2024 9:00,1/19/2024 9:08,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"ASSORTED BEVERAGES, SHL",Beverages
476,178564,8587,S-129,"Step of Faith Outreach, INC",481180,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-10269,1,0,0,0.0,28,FRANKLIN,0.0,4/12/2024 16:09,4/12/2024 14:34,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,PEPSI ZERO SUGAR,Beverages
179,177165,8977,R-100,Rainbow Pantry,479786,,FP/USDA,FOOD PANTRY-Agency,LOCAL - LL,N-25-11964,2,0,0,9.36,52,FRANKLIN,0.18,3/21/2024 10:30,3/27/2024 10:09,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,COMBOS CHEDDAR CHEESE BAKED PRETZEL SNACKS,Food Misc.
179,180878,9010,R-100,Rainbow Pantry,483484,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11829,7,0,0,0.0,294,FRANKLIN,0.0,5/23/2024 11:00,5/28/2024 7:42,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,MR PIBB EXTRA,Beverages
973,180613,8940,G-134,The Grace Foundation: Family Transformation ,483219,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90531,2,0,0,0.0,104,FRANKLIN,0.0,5/21/2024 10:00,5/21/2024 14:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"CABBAGE, SHL 50#",Vegetables 
321,178197,8971,R-111,Royston Housing Authority,FAIMPORT480815,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCF-16-10001,47,0,0,0.0,47,FRANKLIN,0.0,3/28/2024 0:00,3/28/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"FROZEN FOODS, MISC SHL RETAIL PICKUP",Food Misc.
179,179533,9029,R-100,Rainbow Pantry,482146,,FP/USDA,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-25-11971,12,0,0,17.28,96,FRANKLIN,0.18,5/9/2024 10:30,5/9/2024 9:48,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,BIGS JUMBO SUNFLOWER KERNELS,Proteins
916,179600,5407,W-125,World Outreach Ministries (d/b/a Ignited Church),482213,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,109,0,0,19.62,109,FRANKLIN,0.18,4/25/2024 9:35,4/25/2024 9:23,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"MEAT & SEAFOOD, FROZEN SHL",Proteins
941,175109,5637,L-117,Lavonia Church of God,477739,,FP/USDA,MOBILE PANTRY-Agency,USDA,F-50-90019,63,0,0,0.0,1890,FRANKLIN,0.0,2/8/2024 7:00,2/8/2024 8:39,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA FROZEN BLUEBERRIES CCC,Fruits
941,180242,170,L-117,Lavonia Church of God,482848,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,13,0,0,0.0,364,FRANKLIN,0.0,5/9/2024 7:00,5/9/2024 8:53,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables 
942,179966,3203,M-140FRANKLIN,Franklin County MedLink Georgia,482575,,DIRECT ASSISTANCE,MOBILE PANTRY-Agency,USDA,N-50-10289,9,0,0,0.0,225,FRANKLIN,0.0,5/10/2024 8:00,5/10/2024 7:57,Mobile Pantry/Feed Site Only,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30628.0,Colbert,USDA PECAN PIECES,Proteins
941,176929,84,L-117,Lavonia Church of God,479551,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10006,13,0,0,0.0,351,FRANKLIN,0.0,3/14/2024 7:00,3/14/2024 7:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA GREEN BEANS,Vegetables 
916,181639,683,W-125,World Outreach Ministries (d/b/a Ignited Church),484243,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,7,0,0,1.26,7,FRANKLIN,0.18,5/30/2024 9:35,5/30/2024 14:00,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,MISC. FOOD BOX SHL,Food Misc.
476,172565,1791,S-129,"Step of Faith Outreach, INC",476196,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10079,1,0,0,4.68,26,FRANKLIN,0.18,1/8/2024 16:09,1/8/2024 11:33,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA WALNUT HALVES AND PIECES,Proteins
973,173383,690,G-134,The Grace Foundation: Family Transformation ,477012,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-03-10013,1922,0,0,0.0,1922,FRANKLIN,0.0,1/26/2024 8:00,1/26/2024 9:10,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"ASSORTED BEVERAGES, SHL",Beverages
916,180237,9019,W-125,World Outreach Ministries (d/b/a Ignited Church),482843,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-27-10137,40,0,0,172.8,960,FRANKLIN,0.18,5/8/2024 11:30,5/8/2024 11:20,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,"BLACK BEANS, PEUBLO LINDO (MISLABELED)",Vegetables 
916,180793,8869,W-125,World Outreach Ministries (d/b/a Ignited Church),483399,,FOOD PANTRY,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-20-10004,20,0,0,10.8,60,FRANKLIN,0.18,5/17/2024 10:45,5/17/2024 10:45,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,PAMPERS PREEMIE SWADDLERS,Non-Food Misc.
157,180273,7298,N-103,New Beginnings Ministry,482879,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10248,5,0,0,0.0,70,FRANKLIN,0.0,5/10/2024 10:25,5/10/2024 10:31,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GNAP BAKING AND BISCUIT MIX,Food Misc.
476,178564,8741,S-129,"Step of Faith Outreach, INC",481180,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11741,4,0,0,0.0,40,FRANKLIN,0.0,4/12/2024 16:09,4/12/2024 14:34,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,DIET MT DEW,Beverages
179,181476,8939,R-100,Rainbow Pantry,484080,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90530,14,0,0,0.0,588,FRANKLIN,0.0,6/6/2024 10:00,6/6/2024 13:08,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"APPLES, SHL",Fruits
321,177582,8975,R-111,Royston Housing Authority,FAIMPORT480202,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-07-10001,59,0,0,0.0,59,FRANKLIN,0.0,3/18/2024 0:00,3/18/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
157,172403,8891,N-103,New Beginnings Ministry,476034,,ON PREMISES (OP),REHAB-Agency,LFB,N-01-90133,8,0,0,14.4,80,FRANKLIN,0.18,1/5/2024 12:30,1/5/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PULUPS 4T/5T,Non-Food Misc.
973,181746,8846,G-134,The Grace Foundation: Family Transformation ,484350,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11774,10,0,0,0.0,230,FRANKLIN,0.0,6/7/2024 9:30,6/7/2024 9:23,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PURE LEAF UNSWEETENED TEA,Beverages
942,179966,6816,M-140FRANKLIN,Franklin County MedLink Georgia,482575,,DIRECT ASSISTANCE,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90345,6,0,0,0.0,300,FRANKLIN,0.0,5/10/2024 8:00,5/10/2024 7:57,Mobile Pantry/Feed Site Only,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30628.0,Colbert,CARROTS,Vegetables 
179,182301,9081,R-100,Rainbow Pantry,484905,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11843,25,0,0,0.0,450,FRANKLIN,0.0,6/26/2024 11:30,6/27/2024 13:17,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,DR PEPPER ZERO SUGAR,Beverages
157,179059,9014,N-103,New Beginnings Ministry,481673,,ON PREMISES (OP),REHAB-Agency,PURCH,N-27-10136,65,0,3387,315.9,1755,FRANKLIN,0.18,4/19/2024 13:34,4/19/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"GREEN BEANS, HARVEST VALLEY",Vegetables 
321,176256,5960,R-111,Royston Housing Authority,FAIMPORT478882,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,C-07-10001,9,0,0,1.62,9,FRANKLIN,0.18,2/20/2024 0:00,2/20/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCT, ASSORTED SHL",Dairy
321,177392,8976,R-111,Royston Housing Authority,FAIMPORT480012,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-28-10001,6,0,0,0.0,6,FRANKLIN,0.0,3/14/2024 0:00,3/14/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
942,179966,1791,M-140FRANKLIN,Franklin County MedLink Georgia,482575,,DIRECT ASSISTANCE,MOBILE PANTRY-Agency,USDA,N-50-10079,9,0,0,0.0,234,FRANKLIN,0.0,5/10/2024 8:00,5/10/2024 7:57,Mobile Pantry/Feed Site Only,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30628.0,Colbert,USDA WALNUT HALVES AND PIECES,Proteins
973,177949,8631,G-134,The Grace Foundation: Family Transformation ,480568,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11265,26,0,0,16.9,338,FRANKLIN,0.05,4/3/2024 11:33,4/3/2024 12:08,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PROPEL BLACK CHERRY,Beverages
179,173679,696,R-100,Rainbow Pantry,477308,,FP/USDA,FOOD PANTRY-Agency,LOCAL - LL,W-25-10000,112,0,0,20.16,112,FRANKLIN,0.18,1/26/2024 13:46,1/26/2024 11:42,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30662.0,Royston,"ASSORTED SNACK ITEMS, LL",Food Misc.
321,177581,8971,R-111,Royston Housing Authority,FAIMPORT480201,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCF-16-10001,9,0,0,0.0,9,FRANKLIN,0.0,3/19/2024 0:00,3/19/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"FROZEN FOODS, MISC SHL RETAIL PICKUP",Food Misc.
973,173077,8912,G-134,The Grace Foundation: Family Transformation ,476707,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11798,15,0,0,0.0,570,FRANKLIN,0.0,1/19/2024 9:00,1/19/2024 9:08,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,MT DEW 12/1.25L,Beverages
157,178315,8961,N-103,New Beginnings Ministry,480931,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90538,4,0,0,0.0,208,FRANKLIN,0.0,4/12/2024 0:00,4/12/2024 11:01,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"BEETS, SHL",Vegetables
321,178704,8975,R-111,Royston Housing Authority,FAIMPORT481318,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-07-10001,69,0,0,0.0,69,FRANKLIN,0.0,4/4/2024 0:00,4/4/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
179,181476,2202,R-100,Rainbow Pantry,484080,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10240,22,0,0,87.12,484,FRANKLIN,0.18,6/6/2024 10:00,6/6/2024 13:08,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA SPAGHETTI,Grains
941,176929,5681,L-117,Lavonia Church of God,479551,,FP/USDA,MOBILE PANTRY-Agency,LOCAL - LL,C-16-10000,360,0,0,0.0,360,FRANKLIN,0.0,3/14/2024 7:00,3/14/2024 7:18,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,"COOLER FOOD, MISC. LL",Food Misc.
157,172403,8835,N-103,New Beginnings Ministry,476034,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11771,3,0,0,0.0,90,FRANKLIN,0.0,1/5/2024 12:30,1/5/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GATORADE LOWER SUGAR GLACIER FREEZE,Beverages
157,172403,8881,N-103,New Beginnings Ministry,476034,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-03-11786,6,0,0,0.0,78,FRANKLIN,0.0,1/5/2024 12:30,1/5/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GATORADE ZERO FRUIT PUNCH,Beverages
476,175439,8907,S-129,"Step of Faith Outreach, INC",478068,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10267,2,0,0,2.6,26,FRANKLIN,0.1,2/14/2024 16:09,2/14/2024 8:56,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,GNAP SPAGHETTI W/ MEATBALLS,Prepared Meals
179,175758,7284,R-100,Rainbow Pantry,478386,,FP/USDA,FOOD PANTRY-Agency,USDA,C-50-10043,10,0,0,26.0,260,FRANKLIN,0.1,2/22/2024 13:46,2/22/2024 9:28,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA RED FAT AMERICAN CHEESE CCC,Dairy
157,178315,8906,N-103,New Beginnings Ministry,480931,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10266,5,0,0,0.0,100,FRANKLIN,0.0,4/12/2024 0:00,4/12/2024 11:01,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GNAP SPAGHETTI,Grains
179,177931,800,R-100,Rainbow Pantry,480550,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10065,20,0,0,97.2,540,FRANKLIN,0.18,4/4/2024 13:46,4/4/2024 9:23,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA APPLESAUCE,Fruits
973,173077,8790,G-134,The Grace Foundation: Family Transformation ,476707,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11758,10,0,0,0.0,130,FRANKLIN,0.0,1/19/2024 9:00,1/19/2024 9:08,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PROPEL LEMON,Beverages
941,172698,3139,L-117,Lavonia Church of God,476329,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10290,25,0,0,0.0,625,FRANKLIN,0.0,1/11/2024 9:01,1/11/2024 8:33,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA WHOLE ALMONDS DRY ROASTED,Proteins
157,176719,7073,N-103,New Beginnings Ministry,479342,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90494,60,0,0,0.0,60,FRANKLIN,0.0,3/8/2024 13:34,3/8/2024 12:09,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"CAULIFLOWER, SHL",Vegetables 
916,176966,5407,W-125,World Outreach Ministries (d/b/a Ignited Church),479588,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,29,0,0,5.22,29,FRANKLIN,0.18,3/8/2024 9:35,3/8/2024 14:15,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"MEAT & SEAFOOD, FROZEN SHL",Proteins
973,173384,8858,G-134,The Grace Foundation: Family Transformation ,477013,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11778,20,0,0,0.0,760,FRANKLIN,0.0,1/26/2024 8:30,1/26/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,CRUSH PEACH SODA,Beverages
321,175002,3776,R-111,Royston Housing Authority,477632,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,N-03-11125,1,0,0,0.0,33,FRANKLIN,0.0,2/8/2024 14:45,2/8/2024 9:38,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,PEPSI WILD CHERRY,Beverages
973,180613,8943,G-134,The Grace Foundation: Family Transformation ,483219,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90534,2,0,0,0.0,84,FRANKLIN,0.0,5/21/2024 10:00,5/21/2024 14:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"SWEET POTATO, SHL",Potatoes 
973,175745,875,G-134,The Grace Foundation: Family Transformation ,478373,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-04-10000,34,0,0,0.0,34,FRANKLIN,0.0,2/16/2024 10:30,2/16/2024 10:47,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,"BREAD & BAKERY, ASSORTED SHL",Grains
157,180273,9049,N-103,New Beginnings Ministry,482879,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-07-90665,3,0,0,14.04,108,FRANKLIN,0.13,5/10/2024 10:25,5/10/2024 10:31,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GREAT VALUE UNSALTED BUTTER,Dairy
157,176719,8981,N-103,New Beginnings Ministry,479342,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,F-15-90554,10,0,0,23.4,130,FRANKLIN,0.18,3/8/2024 13:34,3/8/2024 12:09,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,JENNIE-O TURKEY FRANKS,Proteins
321,178711,8970,R-111,Royston Housing Authority,FAIMPORT481325,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCW-16-10001,11,0,0,0.0,11,FRANKLIN,0.0,4/4/2024 0:00,4/4/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"MISC. FOOD BOX, SHL RETAIL PICKUP",Food Misc.
179,173499,170,R-100,Rainbow Pantry,477128,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10007,10,0,0,50.4,280,FRANKLIN,0.18,2/1/2024 10:30,2/20/2024 13:42,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables 
157,180718,7414,N-103,New Beginnings Ministry,483324,,ON PREMISES (OP),REHAB-Agency,PURCH,C-28-90525,1,0,0,0.0,22,FRANKLIN,0.0,5/17/2024 0:00,5/17/2024 10:44,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,BROCCOLI CROWNS,Vegetables 
973,176696,690,G-134,The Grace Foundation: Family Transformation ,479319,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-03-10013,354,0,0,0.0,354,FRANKLIN,0.0,3/5/2024 11:36,3/5/2024 11:45,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED BEVERAGES, SHL",Beverages
321,177391,8976,R-111,Royston Housing Authority,FAIMPORT480011,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-28-10001,15,0,0,0.0,15,FRANKLIN,0.0,3/12/2024 0:00,3/12/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
973,175745,5681,G-134,The Grace Foundation: Family Transformation ,478373,,ON PREMISES (OP),REHAB-Agency,LOCAL - LL,C-16-10000,52,0,0,9.36,52,FRANKLIN,0.18,2/16/2024 10:30,2/16/2024 10:47,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,"COOLER FOOD, MISC. LL",Food Misc.
973,173383,8905,G-134,The Grace Foundation: Family Transformation ,477012,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11794,25,0,0,0.0,950,FRANKLIN,0.0,1/26/2024 8:00,1/26/2024 9:10,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"PEPSI, 12/1.25L",Beverages
476,180442,9053,S-129,"Step of Faith Outreach, INC",483048,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,GNAP,N-40-10284,3,0,0,0.0,60,FRANKLIN,0.0,5/13/2024 16:09,5/14/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,"GNAP 100% VERY BERRY JUICE, SINGLE SERVE",Beverages
941,175109,8672,L-117,Lavonia Church of God,477739,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10301,25,0,0,0.0,600,FRANKLIN,0.0,2/8/2024 7:00,2/8/2024 8:39,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA YELLOW SPLIT PEAS,Proteins
941,181780,1791,L-117,Lavonia Church of God,484384,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10079,13,0,0,0.0,338,FRANKLIN,0.0,6/13/2024 7:00,6/13/2024 16:49,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA WALNUT HALVES AND PIECES,Proteins
157,179665,688,N-103,New Beginnings Ministry,482278,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-01-10000,27,0,0,4.86,27,FRANKLIN,0.18,4/26/2024 13:34,4/26/2024 10:15,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
